track_id,x0_m,slope_rad,x_at_detector_m,passed_veto,cherenkov_rejected,survives_cherenkov,misidentified_as_electron,fake_charge,fake_energy_gev
681.0,-0.005089415675118968,0.0007532277559148463,3.253306510198756e-05,False,False,False,False,0.0,
682.0,-0.01733817712726732,-0.0006818090472522072,-0.02197447864858233,False,False,False,False,0.0,
683.0,-0.0012802729342930152,0.014877980176386824,0.09988999226513738,False,False,False,False,0.0,
684.0,-0.0017584105703394993,-0.012110313719399014,-0.08410854386225279,False,False,False,False,0.0,
685.0,0.018989230110033017,-0.006722805156255019,-0.026725844952501108,False,False,False,False,0.0,
686.0,0.03463697154798607,-0.005192377943004657,-0.0006711984644455979,False,False,False,False,0.0,
687.0,0.010737001873474773,0.003214922844163613,0.03259847721378734,False,False,False,False,0.0,
688.0,-0.006257124284293342,0.004504991413211191,0.024376817325542754,False,False,False,False,0.0,
689.0,0.04272947572728324,0.007305722963833815,0.09240839188135319,False,False,False,False,0.0,
690.0,-0.004203928321574539,0.011292907609987007,0.0725878434263371,False,False,False,False,0.0,
691.0,0.044807525893306804,-0.009073828327643254,-0.016894506734667317,False,False,False,False,0.0,
692.0,-0.015203901623670786,-0.015330439341180186,-0.11945088914369605,False,False,False,False,0.0,
693.0,-0.022078009866916663,0.017111137962324795,0.09427772827689195,False,False,False,False,0.0,
694.0,-0.0057778750301040295,0.005387393133048945,0.030856398274628796,False,False,False,False,0.0,
695.0,-0.025042751226456952,-0.012514568404067623,-0.11014181637411678,False,False,False,False,0.0,
696.0,0.0007833287641798917,0.017678306628686632,0.12099581383924898,False,False,False,False,0.0,
697.0,0.0024789021054954685,-0.02789476003130254,-0.1872054661073618,False,False,False,False,0.0,
698.0,0.010304242304977349,0.03710072135939825,0.26258914754888546,False,False,False,False,0.0,
699.0,0.031101136403606466,0.005095200444362194,0.06574849942526938,False,False,False,False,0.0,
700.0,0.0031468730653730725,-0.026459969270828103,-0.17678091797625803,False,False,False,False,0.0,
