event_id,energy_gev,mean_decay_length_m,decay_z_m,opening_angle_rad,in_decay_volume,detected,x_plus_at_detector_m,x_minus_at_detector_m,slope_plus_rad,slope_minus_rad,energy_plus_gev,energy_minus_gev
94.0,0.2533564587102558,2.05538037255241,2.380167980320635,0.08742545317542844,True,False,0.0011846380392391215,-0.0011846380392391215,0.0002680278422266963,-0.0002680278422266963,0.1572585663216482,0.10935751668898268
95.0,0.3652003978464581,2.9627258511707173,0.015568376111371707,0.04566285408098053,False,False,,,,,,
96.0,0.4084816732067864,3.3138496564508944,3.3714495991537636,0.041524825155285015,True,False,-0.07012590975922371,0.07012590975922371,-0.020453515789622113,0.020453515789622113,0.18063224370207986,0.21045987062827737
97.0,0.4131225116581153,3.351498936495326,13.161607413134417,0.0474673561949183,False,False,,,,,,
98.0,0.17310659766251968,1.4043451073089501,5.012285885306087,0.09377087891801544,True,False,-0.08005474219894945,0.08005474219894945,-0.04478050575365973,0.04478050575365973,0.08897592447692648,0.07847616208707034
99.0,0.44002744182942244,3.569767954307262,4.241096680018591,0.048200901494646994,True,True,-0.058516479077827865,0.058516479077827865,-0.022867795989358838,0.022867795989358838,0.254685913877885,0.18430554937214155
100.0,0.443268835814734,3.5960640969476905,1.5391175760891838,0.04783463760168044,False,False,,,,,,
101.0,0.46636617651087153,3.7834436528771853,1.6676356293656314,0.03998833762367291,False,False,,,,,,
102.0,0.27013051462968907,2.1914616292940368,0.10528654509715038,0.06750956698205926,False,False,,,,,,
103.0,0.1949531891978912,1.5815778318171674,0.3302204433854469,0.09496917098641862,False,False,,,,,,
104.0,0.34148937942941915,2.7703677715081607,1.8562061397881477,0.05539301398994285,False,False,,,,,,
105.0,0.4632337391681267,3.7580314322245,0.4064532653854373,0.03292955866180786,False,False,,,,,,
106.0,0.32754460862521556,2.657239381742182,0.5600059509524407,0.07586392400831157,False,False,,,,,,
107.0,0.40124120155798826,3.2551105842728245,8.281369970367985,0.06473600885540358,False,False,,,,,,
108.0,0.350823517539554,2.846091928547336,0.1172970356162573,0.07337042184674075,False,False,,,,,,
109.0,0.44230070167218916,3.58821000897727,4.719356027242844,0.04308076444840816,True,False,0.032464358935500516,-0.032464358935500516,0.01560303413778212,-0.01560303413778212,0.21406350792397294,0.22656030848230874
110.0,0.2696307625813238,2.1874073393162643,0.7399527412608647,0.0805204759424302,False,False,,,,,,
111.0,0.3916741924588383,3.177497237344451,1.421546686889453,0.05575139765642709,False,False,,,,,,
112.0,0.3942337818380517,3.1982621698770983,5.828773300412437,0.04445994067212992,True,False,0.003827870186614537,-0.003827870186614537,0.003941273636978952,-0.003941273636978952,0.18142157227882924,0.2092282213931461
113.0,0.3604316273479936,2.9240387092140945,1.174588205240896,0.06016012336436156,False,False,,,,,,
114.0,0.4577308759413331,3.713388887381675,2.1290176615681133,0.040807987407446164,False,False,,,,,,
115.0,0.21771881642155919,1.7662663280274984,3.624688520944913,0.11123939071107844,True,False,-0.17357853016783714,0.17357853016783714,-0.05466504036306097,0.05466504036306097,0.10024087111009966,0.12362756024234374
116.0,0.43329547478822616,3.5151541781454765,2.0642713932901118,0.05079383175226309,False,False,,,,,,
117.0,0.43056967887482667,3.4930408779813304,0.6718286134712801,0.05009971594039218,False,False,,,,,,
118.0,0.3422288895510476,2.776367123555614,3.7028035355064057,0.04629753512018086,True,True,-0.07005886681748254,0.07005886681748254,-0.02262009130535976,0.02262009130535976,0.1832862876453955,0.16332464608021743
119.0,0.41365894242035195,3.355850786318091,0.46100613803326673,0.046716776240034286,False,False,,,,,,
120.0,0.2942147970482003,2.386847851622906,0.6300668925593996,0.07932679638332331,False,False,,,,,,
121.0,0.3875742243648642,3.144235823795556,0.15858492302057617,0.0653615128732784,False,False,,,,,,
122.0,0.16017411142946608,1.2994289804139123,0.2241827252123709,0.10519443091907048,False,False,,,,,,
