event_id,energy_gev,mean_decay_length_m,decay_z_m,opening_angle_rad,in_decay_volume,detected,x_plus_base_at_detector_m,x_minus_base_at_detector_m,x_plus_at_detector_m,x_minus_at_detector_m
20.0,0.32461566090715877,2.6334779916336677,5.677327631292224,0.05331423615939817,True,True,-0.029800790709066927,0.029800790709066927,-0.04630079070906692,0.04630079070906692
21.0,0.3878289295959467,3.146302146222931,0.9590672908139558,0.0384783623031008,False,False,,,,
22.0,0.32787339398955895,2.659906686882513,2.222344812213155,0.06185292082690771,True,False,0.13354448636626126,-0.13354448636626126,0.15004448636626125,-0.15004448636626125
23.0,0.45566392780179377,3.696620557658724,5.5966430967073375,0.04127653812126518,True,True,-0.016509151578176944,0.016509151578176944,-0.03300915157817694,0.03300915157817694
24.0,0.19356067504634594,1.5702809173032934,0.10948426640607037,0.09170814153371401,False,False,,,,
25.0,0.31867794777977343,2.585307682173226,0.13962765467420885,0.050624651671107884,False,False,,,,
26.0,0.15988373892323976,1.297073303542422,2.6902789007050534,0.13097501811804926,True,True,-0.1548228037700558,0.1548228037700558,-0.1713228037700558,0.1713228037700558
27.0,0.32629733468086786,2.6471207433721213,0.346953897067321,0.059923636236165735,False,False,,,,
28.0,0.20989781859225315,1.7028176774031443,0.1835538009045189,0.08853799656994847,False,False,,,,
29.0,0.4414056056193929,3.5809484500344584,0.6304885945091138,0.045827490896677585,False,False,,,,
30.0,0.3763758715765042,3.053388033124329,0.08370823072391743,0.08322159105601219,False,False,,,,
31.0,0.4484323210961989,3.6379534032456737,4.3341671332179965,0.03918555642348119,True,True,0.0066391762236527666,-0.0066391762236527666,0.023139176223652757,-0.023139176223652757
32.0,0.37367098110219155,3.031444330488493,4.576998895163057,0.04964470646935364,True,False,0.054944093644509924,-0.054944093644509924,0.07144409364450992,-0.07144409364450992
33.0,0.4462671292856848,3.6203880616206896,5.938530785441323,0.06820027676614153,True,True,-0.02920731609404801,0.02920731609404801,-0.045707316094048,0.045707316094048
34.0,0.32360899503215657,2.6253113110140744,0.07720612330378605,0.04936187457669544,False,False,,,,
35.0,0.29090938906855335,2.3600323888585875,2.7833078544435614,0.09127112134857487,True,False,0.1829135062000822,-0.1829135062000822,0.1994135062000822,-0.1994135062000822
36.0,0.46646550148624144,3.784249436972522,1.7163729564019483,0.03787351267541001,False,False,,,,
37.0,0.26631838211948033,2.1605353115718082,0.49395293118171874,0.115098734710868,False,False,,,,
38.0,0.44378226542922505,3.6002293475897473,2.350641361049696,0.05856427920718286,True,True,-0.06942570926220984,0.06942570926220984,-0.08592570926220983,0.08592570926220983
39.0,0.4576833934755862,3.713003680986569,5.661033137296562,0.05150789560049243,True,True,0.007141928624225675,-0.007141928624225675,0.023641928624225664,-0.023641928624225664
40.0,0.31624114139303083,2.5655388393163365,4.139661775135591,0.08266848422001774,True,True,0.10393529906018152,-0.10393529906018152,0.12043529906018151,-0.12043529906018151
41.0,0.41925665592875505,3.4012628138421297,0.6337708636791516,0.041027923305610586,False,False,,,,
42.0,0.45671392734583094,3.7051387871326806,6.085646031862707,0.03908392077241689,True,True,0.013905784608033107,-0.013905784608033107,0.030405784608033098,-0.030405784608033098
43.0,0.4695015983376264,3.8088800854638696,3.9951078156953193,0.04887266079644893,True,False,0.04747352234815518,-0.04747352234815518,0.06397352234815518,-0.06397352234815518
44.0,0.44084906085614417,3.5764334233063004,0.8477671455327626,0.04021968925651361,False,False,,,,
45.0,0.2839180580544385,2.303314495746329,2.0337019172913937,0.061111089579935676,False,False,,,,
46.0,0.23576537024699026,1.912670855126693,4.605969899835745,0.07732852832692509,True,False,0.06998521921982451,-0.06998521921982451,0.0864852192198245,-0.0864852192198245
47.0,0.3432094787800473,2.7843222546980466,6.954235730392626,0.05834391129078403,False,False,,,,
48.0,0.3713265810756389,3.012425143748523,0.05688066112450142,0.05252332052356097,False,False,,,,
49.0,0.12351606380181226,1.002036792452607,1.608568403452195,0.1307904695270805,False,False,,,,
50.0,0.41934355114306365,3.401967760220319,2.765808355149818,0.04213315530594894,True,False,0.01816261711802025,-0.01816261711802025,0.03466261711802024,-0.03466261711802024
51.0,0.2221541517115998,1.8022484425046514,1.480824298502373,0.07989998375049852,False,False,,,,
52.0,0.4295439530813614,3.4847195718096162,2.4696047792485136,0.05085658895097904,True,False,-0.10321014522334762,0.10321014522334762,-0.11971014522334761,0.11971014522334761
53.0,0.3934906024661433,3.1922330506587353,2.2483394638668566,0.05152206810988364,True,False,-0.114725879442361,0.114725879442361,-0.131225879442361,0.131225879442361
